UDI,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF
4991,L52170,L,303.9,313.2,1393,46.5,9,0,0,0,0,0,0
4992,M19851,M,303.9,313,1475,41.0,11,0,0,0,0,0,0
4993,L52172,L,303.8,312.9,1573,34.6,14,0,0,0,0,0,0
4994,L52173,L,303.8,312.9,1819,23.7,16,0,0,0,0,0,0
4995,M19854,M,303.5,312.6,1642,29.4,18,0,0,0,0,0,0
4996,L52175,L,303.6,312.6,1540,39.8,21,0,0,0,0,0,0
4997,M19856,M,303.6,312.8,1400,43.2,23,0,0,0,0,0,0
4998,M19857,M,303.6,312.8,2659,11.4,26,1,0,0,1,0,0
4999,M19858,M,303.6,312.8,1825,25.2,29,0,0,0,0,0,0
5000,M19859,M,303.7,312.9,1532,41.3,32,0,0,0,0,0,0
5001,L52180,L,303.7,312.8,1832,23.6,35,0,0,0,0,0,0
5002,M19861,M,303.6,312.7,2174,17.6,37,0,0,0,0,0,0
5003,L52182,L,303.7,312.8,1627,31.7,40,0,0,0,0,0,0
5004,L52183,L,303.7,312.8,1437,51.3,42,0,0,0,0,0,0
5005,L52184,L,303.7,312.8,1364,46.3,44,0,0,0,0,0,0
5006,M19865,M,303.7,312.9,1444,52.7,46,0,0,0,0,0,0
5007,M19866,M,303.7,312.8,1366,47.3,49,0,0,0,0,0,0
5008,L52187,L,303.8,312.9,1442,48.3,52,0,0,0,0,0,0
5009,H34422,H,303.7,312.8,1488,42.8,54,0,0,0,0,0,0
5010,L52189,L,303.7,312.8,1523,40.7,59,0,0,0,0,0,0
5011,L52190,L,303.7,312.8,1543,38.3,61,0,0,0,0,0,0
5012,M19871,M,303.7,312.8,1634,33.8,63,0,0,0,0,0,0
5013,M19872,M,303.8,312.9,1815,27.8,66,0,0,0,0,0,0
5014,M19873,M,303.8,312.9,1594,35.2,69,0,0,0,0,0,0
5015,L52194,L,303.8,313,1452,38.6,72,0,0,0,0,0,0
5016,L52195,L,303.9,313,1759,28.4,74,0,0,0,0,0,0
5017,L52196,L,303.9,313,1408,47.5,76,0,0,0,0,0,0
5018,L52197,L,303.9,313,1483,45.0,78,0,0,0,0,0,0
5019,M19878,M,303.9,313,1620,36.6,80,0,0,0,0,0,0
5020,M19879,M,304.0,313.1,1466,39.5,83,0,0,0,0,0,0
5021,L52200,L,304.1,313.1,1556,36.3,86,0,0,0,0,0,0
5022,L52201,L,304.0,313,1350,61.1,88,0,0,0,0,0,0
5023,L52202,L,304.0,313.1,1404,47.1,90,0,0,0,0,0,0
5024,M19883,M,304.0,313,1575,34.5,92,0,0,0,0,0,0
5025,L52204,L,303.9,313.1,1639,29.0,95,0,0,0,0,0,0
5026,M19885,M,303.9,313.1,1473,42.8,97,0,0,0,0,0,0
5027,L52206,L,303.9,313.2,1481,40.0,100,0,0,0,0,0,0
5028,L52207,L,304.0,313.3,1294,54.6,102,0,0,0,0,0,0
5029,M19888,M,303.9,313.2,1630,29.3,104,0,0,0,0,0,0
5030,M19889,M,303.9,313.2,1624,39.8,107,0,0,0,0,0,0
5031,M19890,M,303.9,313.1,1437,48.3,110,0,0,0,0,0,0
5032,M19891,M,303.8,313,1514,45.0,113,0,0,0,0,0,0
5033,M19892,M,304.0,313.1,1694,31.4,116,0,0,0,0,0,0
5034,L52213,L,304.0,313.1,1564,50.9,119,0,0,0,0,0,0
5035,M19894,M,303.9,313.1,1514,41.1,121,0,0,0,0,0,0
5036,M19895,M,304.0,313.2,1500,40.6,124,0,0,0,0,0,0
5037,L52216,L,304.0,313.2,1615,37.8,127,0,0,0,0,0,0
5038,M19897,M,304.1,313.2,1586,41.1,129,0,0,0,0,0,0
5039,L52218,L,304.1,313.3,1732,28.5,132,0,0,0,0,0,0
5040,H34453,H,304.1,313.3,1689,32.5,134,0,0,0,0,0,0
5041,H34454,H,304.1,313.2,1586,34.6,139,0,0,0,0,0,0
5042,L52221,L,304.0,313.2,1314,47.1,144,0,0,0,0,0,0
5043,L52222,L,304.1,313.2,1569,35.8,146,0,0,0,0,0,0
5044,L52223,L,304.1,313.2,1468,39.4,148,0,0,0,0,0,0
5045,L52224,L,304.1,313.2,1412,47.5,150,0,0,0,0,0,0
5046,M19905,M,304.1,313.2,1510,46.9,152,0,0,0,0,0,0
5047,M19906,M,304.1,313.2,1410,42.4,155,0,0,0,0,0,0
5048,M19907,M,304.1,313.3,1680,29.3,158,0,0,0,0,0,0
5049,H34462,H,304.0,313.2,1271,68.6,161,1,0,0,1,0,0
5050,H34463,H,304.0,313.1,1472,45.5,166,0,0,0,0,0,0
5051,H34464,H,304.0,313,1701,30.4,171,0,0,0,0,0,0
5052,L52231,L,303.9,313,1480,39.9,176,0,0,0,0,0,0
5053,L52232,L,303.9,313,1433,48.4,178,0,0,0,0,0,0
5054,L52233,L,303.8,312.9,1514,34.3,180,0,0,0,0,0,0
5055,L52234,L,303.8,312.9,1619,35.7,182,0,0,0,0,0,0
5056,H34469,H,303.8,312.9,1378,45.6,184,0,0,0,0,0,0
5057,M19916,M,303.9,312.9,1430,53.5,189,0,0,0,0,0,0
5058,L52237,L,303.8,312.9,1367,49.9,192,0,0,0,0,0,0
5059,L52238,L,303.9,312.9,1526,42.5,194,0,0,0,0,0,0
5060,L52239,L,303.9,312.8,1419,47.9,196,0,0,0,0,0,0
5061,L52240,L,304.0,312.8,1542,42.7,198,0,0,0,0,0,0
5062,L52241,L,304.0,312.9,1363,62.5,200,1,0,0,0,1,0
5063,L52242,L,304.0,312.9,1313,53.9,202,0,0,0,0,0,0
5064,H34477,H,304.0,312.9,1495,46.6,0,0,0,0,0,0,0
5065,L52244,L,304.0,313,1407,42.1,5,0,0,0,0,0,0
5066,L52245,L,304.1,313,1566,37.2,7,0,0,0,0,0,0
5067,L52246,L,304.1,313.1,1550,30.9,9,0,0,0,0,0,0
5068,M19927,M,304.2,313.2,1396,50.5,11,0,0,0,0,0,0
5069,M19928,M,304.3,313.3,1540,39.0,14,0,0,0,0,0,0
5070,M19929,M,304.2,313.2,1380,48.7,17,0,0,0,0,0,0
5071,M19930,M,304.2,313.1,1608,31.1,20,0,0,0,0,0,0
5072,H34485,H,304.2,313,1442,40.9,23,0,0,0,0,0,0
5073,L52252,L,304.1,313,1408,45.3,28,0,0,0,0,0,0
5074,M19933,M,304.0,313,1454,46.8,30,0,0,0,0,0,0
5075,L52254,L,304.1,313.1,1666,34.6,33,0,0,0,0,0,0
5076,L52255,L,304.1,313.2,1366,46.6,35,0,0,0,0,0,0
5077,L52256,L,304.2,313.2,1464,44.9,37,0,0,0,0,0,0
5078,L52257,L,304.3,313.3,1775,24.9,39,0,0,0,0,0,0
5079,M19938,M,304.3,313.4,1482,43.8,41,0,0,0,0,0,0
5080,M19939,M,304.2,313.4,1411,54.8,44,0,0,0,0,0,0
5081,L52260,L,304.2,313.3,1410,51.6,47,0,0,0,0,0,0
5082,M19941,M,304.1,313.3,1494,39.0,49,0,0,0,0,0,0
5083,H34496,H,304.1,313.2,1590,43.4,52,0,0,0,0,0,0
5084,L52263,L,304.1,313.1,1327,54.1,57,0,0,0,0,0,0
5085,L52264,L,304.1,313.1,1969,20.8,59,0,0,0,0,0,0
5086,M19945,M,304.0,313,1377,56.0,61,0,0,0,0,0,0
5087,L52266,L,304.0,313,1541,45.9,64,0,0,0,0,0,0
5088,M19947,M,304.0,313,1685,28.2,66,0,0,0,0,0,0
5089,L52268,L,304.0,313.1,1465,41.0,69,0,0,0,0,0,0
5090,M19949,M,303.9,313.1,1483,47.2,71,0,0,0,0,0,0
5091,M19950,M,303.9,313.2,1570,40.7,74,0,0,0,0,0,0
5092,L52271,L,303.9,313.2,1345,48.2,77,0,0,0,0,0,0
5093,M19952,M,303.9,313.2,1608,40.6,79,0,0,0,0,0,0
5094,M19953,M,304.0,313.3,1415,52.8,82,0,0,0,0,0,0
5095,M19954,M,304.1,313.5,1470,45.8,85,0,0,0,0,0,0
5096,M19955,M,304.1,313.5,1428,39.9,88,0,0,0,0,0,0
5097,H34510,H,304.2,313.5,1627,32.2,91,0,0,0,0,0,0
5098,L52277,L,304.2,313.4,1457,49.4,96,0,0,0,0,0,0
5099,L52278,L,304.2,313.4,1475,40.2,98,0,0,0,0,0,0
5100,L52279,L,304.2,313.5,1438,50.1,100,0,0,0,0,0,0
5101,M19960,M,304.2,313.5,1437,47.2,102,0,0,0,0,0,0
5102,M19961,M,304.1,313.4,1518,42.4,105,0,0,0,0,0,0
5103,M19962,M,304.1,313.5,1587,33.6,108,0,0,0,0,0,0
5104,L52283,L,304.1,313.4,1399,43.7,111,0,0,0,0,0,0
5105,L52284,L,304.1,313.5,1469,44.6,113,0,0,0,0,0,0
5106,L52285,L,304.1,313.4,1374,56.6,115,0,0,0,0,0,0
5107,L52286,L,304.0,313.3,1519,36.7,117,0,0,0,0,0,0
5108,L52287,L,303.9,313.2,1540,44.4,119,0,0,0,0,0,0
5109,L52288,L,303.9,313.3,1394,51.6,121,0,0,0,0,0,0
5110,M19969,M,304.0,313.4,1389,45.8,123,0,0,0,0,0,0
5111,M19970,M,304.0,313.5,1732,26.2,126,0,0,0,0,0,0
5112,L52291,L,304.1,313.6,1556,37.4,129,0,0,0,0,0,0
5113,M19972,M,304.1,313.6,1441,43.7,131,0,0,0,0,0,0
5114,L52293,L,304.1,313.6,1382,46.7,134,0,0,0,0,0,0
5115,M19974,M,304.2,313.8,1481,44.9,136,0,0,0,0,0,0
5116,M19975,M,304.2,313.7,2113,18.4,139,0,0,0,0,0,0
5117,L52296,L,304.2,313.8,1401,53.9,142,0,0,0,0,0,0
5118,L52297,L,304.1,313.6,1611,31.4,144,0,0,0,0,0,0
5119,M19978,M,304.2,313.6,1512,33.4,146,0,0,0,0,0,0
5120,L52299,L,304.2,313.6,1411,46.0,149,0,0,0,0,0,0
5121,M19980,M,304.2,313.6,1424,43.7,151,0,0,0,0,0,0
5122,L52301,L,304.2,313.6,1469,40.0,154,0,0,0,0,0,0
5123,H34536,H,304.2,313.5,1684,29.8,156,0,0,0,0,0,0
5124,M19983,M,304.2,313.5,1532,41.3,161,0,0,0,0,0,0
5125,M19984,M,304.2,313.5,1557,37.3,164,0,0,0,0,0,0
5126,M19985,M,304.3,313.5,1416,48.1,167,0,0,0,0,0,0
5127,L52306,L,304.3,313.5,1802,25.4,170,0,0,0,0,0,0
5128,M19987,M,304.3,313.5,2245,15.1,172,0,0,0,0,0,0
5129,L52308,L,304.2,313.4,1434,42.5,175,0,0,0,0,0,0
5130,M19989,M,304.1,313.3,1725,28.3,177,0,0,0,0,0,0
5131,L52310,L,304.2,313.3,1668,35.7,180,0,0,0,0,0,0
5132,L52311,L,304.1,313.3,1452,43.9,182,0,0,0,0,0,0
5133,L52312,L,304.1,313.3,1415,50.0,184,0,0,0,0,0,0
5134,L52313,L,304.1,313.2,1824,25.8,186,0,0,0,0,0,0
5135,L52314,L,304.1,313.3,1438,45.5,188,0,0,0,0,0,0
5136,L52315,L,304.1,313.3,1883,24.5,190,0,0,0,0,0,0
5137,L52316,L,304.2,313.4,1735,28.9,192,0,0,0,0,0,0
5138,L52317,L,304.3,313.5,1464,36.7,194,0,0,0,0,0,0
5139,M19998,M,304.3,313.6,1489,40.3,196,0,0,0,0,0,0
5140,M19999,M,304.4,313.6,1510,38.9,199,0,0,0,0,0,0
5141,M20000,M,304.3,313.6,1585,32.1,202,0,0,0,0,0,0
5142,L52321,L,304.4,313.7,1509,35.0,205,1,1,0,0,0,0
5143,L52322,L,304.4,313.6,1568,39.1,0,0,0,0,0,0,0
5144,M20003,M,304.3,313.5,1525,42.0,2,0,0,0,0,0,0
5145,L52324,L,304.4,313.7,1607,33.5,5,0,0,0,0,0,0
5146,L52325,L,304.5,313.7,1670,32.9,7,0,0,0,0,0,0
5147,L52326,L,304.4,313.6,1585,38.9,9,0,0,0,0,0,0
5148,L52327,L,304.4,313.6,1569,38.4,11,0,0,0,0,0,0
5149,L52328,L,304.4,313.6,1507,43.1,13,0,0,0,0,0,0
5150,L52329,L,304.3,313.5,1452,41.5,15,0,0,0,0,0,0
5151,L52330,L,304.3,313.5,1590,29.8,17,0,0,0,0,0,0
5152,L52331,L,304.3,313.6,1409,56.0,19,0,0,0,0,0,0
5153,L52332,L,304.3,313.5,2643,12.7,21,0,0,0,0,0,0
5154,L52333,L,304.2,313.4,1644,31.7,23,0,0,0,0,0,0
5155,L52334,L,304.2,313.4,1568,37.6,25,0,0,0,0,0,0
5156,H34569,H,304.2,313.3,1625,37.3,27,0,0,0,0,0,0
5157,L52336,L,304.2,313.4,1482,41.4,32,0,0,0,0,0,0
5158,H34571,H,304.1,313.3,1397,49.6,34,0,0,0,0,0,0
5159,L52338,L,304.1,313.3,1459,50.3,39,0,0,0,0,0,0
5160,L52339,L,304.2,313.4,1490,44.0,41,0,0,0,0,0,0
5161,L52340,L,304.1,313.2,1434,50.1,43,0,0,0,0,0,0
5162,M20021,M,304.1,313.2,2028,18.9,45,0,0,0,0,0,0
5163,L52342,L,304.2,313.3,1464,45.9,48,0,0,0,0,0,0
5164,M20023,M,304.2,313.4,1713,23.5,50,0,0,0,0,0,0
5165,M20024,M,304.3,313.4,1624,32.1,53,0,0,0,0,0,0
5166,L52345,L,304.2,313.4,1421,43.4,56,0,0,0,0,0,0
5167,H34580,H,304.2,313.5,1546,41.4,58,0,0,0,0,0,0
5168,L52347,L,304.2,313.4,1639,32.7,63,0,0,0,0,0,0
5169,H34582,H,304.1,313.4,1696,29.6,65,0,0,0,0,0,0
5170,L52349,L,304.1,313.3,1470,39.9,70,0,0,0,0,0,0
5171,M20030,M,304.1,313.3,1480,38.4,72,0,0,0,0,0,0
5172,M20031,M,304.2,313.4,1329,54.5,75,0,0,0,0,0,0
5173,L52352,L,304.2,313.4,1740,28.2,78,0,0,0,0,0,0
5174,M20033,M,304.2,313.5,1739,28.1,80,0,0,0,0,0,0
5175,M20034,M,304.2,313.5,1390,47.8,83,0,0,0,0,0,0
5176,L52355,L,304.2,313.4,1740,23.7,86,0,0,0,0,0,0
5177,M20036,M,304.0,313.3,1844,27.1,88,0,0,0,0,0,0
5178,H34591,H,304.0,313.1,1388,53.2,91,0,0,0,0,0,0
5179,H34592,H,304.0,313.2,1517,43.1,96,0,0,0,0,0,0
5180,M20039,M,304.0,313.1,1450,42.8,101,0,0,0,0,0,0
5181,L52360,L,304.0,313.2,1584,38.7,104,0,0,0,0,0,0
5182,L52361,L,304.0,313.1,1720,28.7,106,0,0,0,0,0,0
5183,L52362,L,303.9,313.1,1586,31.9,108,0,0,0,0,0,0
5184,M20043,M,303.9,313,1901,22.5,110,0,0,0,0,0,0
5185,L52364,L,304.0,313,1397,42.4,113,0,0,0,0,0,0
5186,L52365,L,304.0,313,2012,21.1,115,0,0,0,0,0,0
5187,L52366,L,304.0,313,2354,15.0,117,0,0,0,0,0,0
5188,L52367,L,304.0,313.1,1648,35.7,119,0,0,0,0,0,0
5189,L52368,L,304.0,313.2,1632,30.6,121,0,0,0,0,0,0
5190,M20049,M,304.1,313.2,1427,46.9,123,0,0,0,0,0,0
5191,L52370,L,304.1,313.2,1452,48.0,126,0,0,0,0,0,0
5192,L52371,L,304.0,313.2,1416,46.0,128,0,0,0,0,0,0
5193,L52372,L,303.9,313.1,1310,62.9,130,0,0,0,0,0,0
5194,H34607,H,304.0,313.1,1408,39.8,132,0,0,0,0,0,0
5195,M20054,M,303.9,313.1,1668,34.4,137,0,0,0,0,0,0
5196,L52375,L,303.9,313,1551,36.8,140,0,0,0,0,0,0
5197,H34610,H,303.9,313,1517,36.0,142,0,0,0,0,0,0
5198,H34611,H,303.8,312.9,1570,35.8,147,0,0,0,0,0,0
5199,L52378,L,303.8,312.8,1428,53.3,152,0,0,0,0,0,0
5200,L52379,L,303.8,312.8,1503,40.0,154,0,0,0,0,0,0
5201,L52380,L,303.8,312.8,1416,58.7,156,0,0,0,0,0,0
5202,M20061,M,303.7,312.7,1396,47.3,158,0,0,0,0,0,0
5203,L52382,L,303.7,312.7,1335,51.1,161,0,0,0,0,0,0
5204,M20063,M,303.7,312.6,1671,30.5,163,0,0,0,0,0,0
5205,L52384,L,303.7,312.7,1989,22.4,166,0,0,0,0,0,0
5206,L52385,L,303.7,312.7,1468,43.3,168,0,0,0,0,0,0
5207,H34620,H,303.7,312.6,1711,27.6,170,0,0,0,0,0,0
5208,M20067,M,303.8,312.7,1488,41.3,175,0,0,0,0,0,0
5209,L52388,L,303.8,312.7,1664,29.3,178,0,0,0,0,0,0
5210,M20069,M,303.8,312.7,1507,38.5,180,0,0,0,0,0,0
5211,L52390,L,303.7,312.6,1466,42.5,183,0,0,0,0,0,0
5212,L52391,L,303.7,312.5,1433,53.6,185,0,0,0,0,0,0
5213,L52392,L,303.7,312.5,1397,45.7,187,0,0,0,0,0,0
5214,M20073,M,303.7,312.6,1429,43.3,189,0,0,0,0,0,0
5215,L52394,L,303.7,312.7,1572,37.2,192,0,0,0,0,0,0
5216,M20075,M,303.7,312.7,1532,42.7,194,0,0,0,0,0,0
5217,M20076,M,303.7,312.7,1316,51.8,197,0,0,0,0,0,0
5218,M20077,M,303.8,312.8,1420,47.9,200,0,0,0,0,0,0
5219,L52398,L,303.8,312.9,1589,37.2,203,0,0,0,0,0,0
5220,L52399,L,303.8,313,1365,59.9,205,1,0,0,0,1,0
5221,L52400,L,303.8,313,1633,32.9,207,0,0,0,0,0,0
5222,L52401,L,303.9,313,1626,31.4,209,0,0,0,0,0,0
5223,L52402,L,303.9,313.1,1665,29.6,0,0,0,0,0,0,0
5224,M20083,M,303.9,313.2,1350,47.2,2,0,0,0,0,0,0
5225,L52404,L,303.9,313.2,1590,31.9,5,0,0,0,0,0,0
5226,M20085,M,304.0,313.2,1437,53.9,7,0,0,0,0,0,0
5227,L52406,L,303.9,313,1403,48.3,10,0,0,0,0,0,0
5228,L52407,L,303.9,313.1,1440,41.1,12,0,0,0,0,0,0
5229,M20088,M,303.9,313.1,1343,61.4,14,0,0,0,0,0,0
5230,H34643,H,303.9,313.1,1790,26.7,17,0,0,0,0,0,0
5231,M20090,M,303.8,313.1,2117,18.6,22,0,0,0,0,0,0
5232,L52411,L,303.8,313.1,1458,42.2,25,0,0,0,0,0,0
5233,L52412,L,303.6,312.9,1381,57.8,27,0,0,0,0,0,0
5234,L52413,L,303.6,312.9,1450,45.3,29,0,0,0,0,0,0
5235,L52414,L,303.7,312.9,1461,50.1,31,0,0,0,0,0,0
5236,M20095,M,303.7,312.9,1511,41.0,33,0,0,0,0,0,0
5237,L52416,L,303.8,313.1,1394,45.4,36,0,0,0,0,0,0
5238,L52417,L,303.8,313,1499,42.3,38,0,0,0,0,0,0
5239,L52418,L,303.7,313,1457,44.1,40,0,0,0,0,0,0
5240,L52419,L,303.7,313,1753,29.0,42,0,0,0,0,0,0
5241,L52420,L,303.7,313,1694,28.0,44,0,0,0,0,0,0
5242,L52421,L,303.7,313.1,1683,28.4,46,0,0,0,0,0,0
5243,L52422,L,303.7,313.1,1496,47.4,48,0,0,0,0,0,0
5244,L52423,L,303.7,313.1,1721,34.8,50,0,0,0,0,0,0
5245,L52424,L,303.6,313,1593,31.6,52,0,0,0,0,0,0
5246,L52425,L,303.6,313,1575,38.3,54,0,0,0,0,0,0
5247,L52426,L,303.5,313,1465,41.0,56,0,0,0,0,0,0
5248,L52427,L,303.6,313.1,1405,38.3,58,0,0,0,0,0,0
5249,M20108,M,303.5,313,1902,21.6,60,0,0,0,0,0,0
5250,M20109,M,303.4,312.9,1422,39.9,63,0,0,0,0,0,0
5251,L52430,L,303.5,312.9,1332,52.9,66,0,0,0,0,0,0
5252,M20111,M,303.4,312.9,1307,54.3,68,0,0,0,0,0,0
5253,L52432,L,303.5,313,1322,59.5,71,0,0,0,0,0,0
5254,L52433,L,303.5,313,1547,40.3,73,0,0,0,0,0,0
5255,L52434,L,303.5,313.1,1897,23.6,75,0,0,0,0,0,0
5256,M20115,M,303.5,313,1403,51.9,77,0,0,0,0,0,0
5257,L52436,L,303.5,313,1393,51.6,80,0,0,0,0,0,0
5258,L52437,L,303.5,313,1482,38.5,82,0,0,0,0,0,0
5259,M20118,M,303.5,312.9,1572,44.7,84,0,0,0,0,0,0
5260,L52439,L,303.5,312.9,1544,36.9,87,0,0,0,0,0,0
5261,M20120,M,303.5,313,1492,46.1,89,0,0,0,0,0,0
5262,L52441,L,303.4,312.8,1513,35.8,92,0,0,0,0,0,0
5263,L52442,L,303.4,312.8,1449,43.9,94,0,0,0,0,0,0
5264,L52443,L,303.5,312.8,1877,22.3,96,0,0,0,0,0,0
5265,L52444,L,303.4,312.8,1376,53.4,98,0,0,0,0,0,0
5266,M20125,M,303.5,312.9,1883,23.3,100,0,0,0,0,0,0
5267,M20126,M,303.4,312.8,1518,38.7,103,0,0,0,0,0,0
5268,M20127,M,303.5,312.9,1438,42.8,106,0,0,0,0,0,0
5269,L52448,L,303.4,312.9,1389,54.1,109,0,0,0,0,0,0
5270,L52449,L,303.5,312.9,1504,44.8,111,0,0,0,0,0,0
5271,L52450,L,303.5,312.9,1275,64.4,113,0,0,0,0,0,0
5272,L52451,L,303.6,313,1534,39.7,115,0,0,0,0,0,0
5273,M20132,M,303.6,313,1396,38.2,117,0,0,0,0,0,0
5274,L52453,L,303.6,313.1,1395,44.1,120,0,0,0,0,0,0
5275,L52454,L,303.6,313,1617,30.9,122,0,0,0,0,0,0
5276,L52455,L,303.7,313.1,1423,41.2,124,0,0,0,0,0,0
5277,L52456,L,303.5,313,1606,34.0,126,0,0,0,0,0,0
5278,L52457,L,303.5,312.9,1501,44.0,128,0,0,0,0,0,0
5279,M20138,M,303.5,312.9,1618,30.4,130,0,0,0,0,0,0
5280,L52459,L,303.6,313,1522,35.8,133,0,0,0,0,0,0
5281,L52460,L,303.6,312.9,1480,41.4,135,0,0,0,0,0,0
5282,M20141,M,303.7,313,1469,39.9,137,0,0,0,0,0,0
5283,H34696,H,303.8,313.2,1381,52.4,140,0,0,0,0,0,0
5284,L52463,L,303.8,313.2,1525,41.9,145,0,0,0,0,0,0
5285,M20144,M,303.8,313.2,1732,29.6,147,0,0,0,0,0,0
5286,L52465,L,303.8,313.1,1523,39.8,150,0,0,0,0,0,0
5287,L52466,L,303.8,313.1,1422,42.4,152,0,0,0,0,0,0
5288,H34701,H,303.8,313.2,1506,46.9,154,0,0,0,0,0,0
5289,L52468,L,303.8,313.2,1531,39.4,159,0,0,0,0,0,0
5290,M20149,M,303.9,313.3,1507,34.3,161,0,0,0,0,0,0
5291,L52470,L,303.9,313.3,1526,40.7,164,0,0,0,0,0,0
5292,L52471,L,303.8,313.3,1406,52.1,166,0,0,0,0,0,0
5293,M20152,M,303.9,313.3,1567,35.0,168,0,0,0,0,0,0
5294,M20153,M,303.9,313.4,1464,49.1,171,0,0,0,0,0,0
5295,L52474,L,303.9,313.4,1442,48.5,174,0,0,0,0,0,0
5296,L52475,L,303.8,313.2,1336,47.8,176,0,0,0,0,0,0
5297,H34710,H,303.8,313.2,1379,50.2,178,0,0,0,0,0,0
5298,L52477,L,303.7,313.1,1406,48.6,183,0,0,0,0,0,0
5299,M20158,M,303.7,313.1,2130,18.1,185,0,0,0,0,0,0
5300,L52479,L,303.7,313.1,1355,49.1,188,0,0,0,0,0,0
5301,M20160,M,303.8,313.2,1710,26.5,190,0,0,0,0,0,0
5302,L52481,L,303.8,313.1,1309,55.8,193,0,0,0,0,0,0
5303,L52482,L,303.9,313.1,1491,37.2,195,0,0,0,0,0,0
5304,L52483,L,303.9,313.2,1481,44.1,197,0,0,0,0,0,0
5305,L52484,L,303.9,313.1,1425,49.3,199,0,0,0,0,0,0
5306,H34719,H,303.9,313.2,1680,29.1,201,0,0,0,0,0,0
5307,H34720,H,304.0,313.2,1612,31.7,206,0,0,0,0,0,0
5308,L52487,L,304.0,313.3,1530,34.8,211,0,0,0,0,0,0
5309,L52488,L,304.0,313.2,1481,42.6,213,0,0,0,0,0,0
5310,M20169,M,303.9,313.2,1422,48.0,215,1,1,0,0,0,0
5311,L52490,L,303.8,313,1427,43.0,0,0,0,0,0,0,0
5312,H34725,H,303.7,312.9,1460,49.8,2,0,0,0,0,0,0
5313,L52492,L,303.6,312.9,1873,23.5,7,0,0,0,0,0,0
5314,M20173,M,303.7,312.9,1566,32.6,9,0,0,0,0,0,0
5315,L52494,L,303.6,312.8,1701,30.8,12,0,0,0,0,0,0
5316,L52495,L,303.6,312.8,1710,27.2,14,0,0,0,0,0,0
5317,M20176,M,303.6,312.8,1689,33.1,16,0,0,0,0,0,0
5318,L52497,L,303.6,312.7,1637,32.9,19,0,0,0,0,0,0
5319,L52498,L,303.5,312.6,1496,39.0,21,0,0,0,0,0,0
5320,M20179,M,303.5,312.7,1402,47.0,23,0,0,0,0,0,0
5321,L52500,L,303.4,312.7,1363,45.5,26,0,0,0,0,0,0
5322,M20181,M,303.4,312.7,1576,49.9,28,0,0,0,0,0,0
5323,M20182,M,303.4,312.7,1357,55.3,31,0,0,0,0,0,0
5324,M20183,M,303.4,312.7,1399,48.4,34,0,0,0,0,0,0
5325,M20184,M,303.4,312.8,1526,30.8,37,0,0,0,0,0,0
5326,L52505,L,303.5,312.7,1694,27.3,40,0,0,0,0,0,0
5327,M20186,M,303.5,312.7,1420,49.1,42,0,0,0,0,0,0
5328,M20187,M,303.5,312.7,2116,16.7,45,0,0,0,0,0,0
5329,M20188,M,303.7,312.9,1406,41.9,48,0,0,0,0,0,0
5330,L52509,L,303.7,313,1456,45.5,51,0,0,0,0,0,0
5331,L52510,L,303.6,312.9,1588,31.9,53,0,0,0,0,0,0
5332,L52511,L,303.7,312.8,1448,44.5,55,0,0,0,0,0,0
5333,H34746,H,303.6,312.7,1403,46.2,57,0,0,0,0,0,0
5334,M20193,M,303.5,312.6,1405,51.6,62,0,0,0,0,0,0
5335,M20194,M,303.4,312.6,2706,9.8,65,1,0,0,1,0,0
5336,M20195,M,303.3,312.4,1505,38.9,68,0,0,0,0,0,0
5337,L52516,L,303.2,312.4,1663,33.7,71,0,0,0,0,0,0
5338,M20197,M,303.3,312.6,1482,44.4,73,0,0,0,0,0,0
5339,M20198,M,303.3,312.5,1674,32.7,76,0,0,0,0,0,0
5340,M20199,M,303.4,312.7,1594,32.8,79,0,0,0,0,0,0
5341,L52520,L,303.5,312.7,1393,49.3,82,0,0,0,0,0,0
5342,H34755,H,303.5,312.8,1404,55.8,84,0,0,0,0,0,0
5343,M20202,M,303.5,312.8,1375,45.7,89,0,0,0,0,0,0
5344,L52523,L,303.5,312.8,1607,38.4,92,0,0,0,0,0,0
5345,L52524,L,303.4,312.8,1360,50.8,94,0,0,0,0,0,0
5346,L52525,L,303.5,312.8,1524,39.4,96,0,0,0,0,0,0
5347,L52526,L,303.4,312.7,1534,35.5,98,0,0,0,0,0,0
5348,L52527,L,303.3,312.7,1262,63.8,100,0,0,0,0,0,0
5349,L52528,L,303.3,312.6,1623,34.6,102,0,0,0,0,0,0
5350,M20209,M,303.3,312.7,1642,33.6,104,0,0,0,0,0,0
5351,M20210,M,303.4,312.8,1622,35.1,107,0,0,0,0,0,0
5352,M20211,M,303.5,312.9,1530,34.5,110,0,0,0,0,0,0
5353,M20212,M,303.4,312.8,1590,36.3,113,0,0,0,0,0,0
5354,L52533,L,303.4,312.7,1589,34.0,116,0,0,0,0,0,0
5355,L52534,L,303.4,312.6,1462,37.5,118,0,0,0,0,0,0
5356,H34769,H,303.3,312.5,1328,49.8,120,0,0,0,0,0,0
5357,H34770,H,303.3,312.6,1692,29.0,125,0,0,0,0,0,0
5358,L52537,L,303.3,312.5,1968,20.6,130,0,0,0,0,0,0
5359,H34772,H,303.3,312.6,1827,24.2,132,0,0,0,0,0,0
